DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-01-23;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-24;0;0,0;940,9;25,2;18,4;64,0;14,0;0,7
2019-01-24;1200;0,0;943,5;23,3;18,9;75,0;36,0;1,1
2019-01-24;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-25;0;0,0;939,7;24,7;19,2;71,0;9,0;1,8
2019-01-25;1200;0,0;941,8;26,3;19,3;65,0;9,0;2,5
2019-01-25;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-26;0;0,0;940,0;23,0;18,7;77,0;9,0;0,8
2019-01-26;1200;0,0;943,5;24,3;19,1;73,0;5,0;2,0
2019-01-26;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-27;0;0,0;941,2;23,0;19,8;83,0;9,0;0,1
2019-01-27;1200;0,0;944,3;25,3;0,0;66,0;9,0;2,1
2019-01-27;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-28;0;0,0;942,0;24,1;0,0;81,0;9,0;1,3
2019-01-28;1200;0,0;945,2;26,1;20,3;72,0;9,0;4,1
2019-01-28;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-29;0;0,0;943,5;24,0;20,1;80,0;9,0;1,1
2019-01-29;1200;0,0;945,4;26,6;19,5;65,0;5,0;2,0
2019-01-29;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-30;0;0,0;941,8;24,3;0,0;68,0;9,0;1,8
2019-01-30;1200;0,0;942,9;25,6;19,9;69,0;5,0;1,0
2019-01-30;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-31;0;0,0;941,1;26,7;19,5;65,0;9,0;0,7
2019-01-31;1200;0,0;941,9;26,0;20,6;71,0;5,0;1,0
2019-01-31;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-01;0;0,0;939,8;27,2;17,4;55,0;36,0;1,5
2019-02-01;1200;0,0;942,1;26,1;19,2;67,0;0,0;0,0
2019-02-01;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-02;0;0,0;940,4;27,0;18,3;58,0;0,0;0,0
2019-02-02;1200;0,0;942,7;25,2;19,6;70,0;0,0;0,0
2019-02-02;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-03;0;0,0;938,9;27,2;18,8;60,0;0,0;0,0
2019-02-03;1200;0,0;941,9;28,2;0,0;60,0;0,0;0,0
2019-02-03;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-04;0;0,0;938,7;28,0;0,0;62,0;0,0;0,0
2019-02-04;1200;0,0;940,2;25,1;19,8;72,0;0,0;0,0
2019-02-04;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-05;0;0,0;938,5;27,8;21,1;66,0;0,0;0,0
2019-02-05;1200;4,1;940,8;22,9;20,1;85,0;0,0;0,0
2019-02-05;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-06;0;0,0;939,6;25,1;19,1;70,0;0,0;0,0
2019-02-06;1200;22,8;941,2;22,0;21,7;94,0;0,0;0,0
2019-02-06;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-07;0;8,4;939,3;21,4;20,6;94,0;0,0;0,0
2019-02-07;1200;2,4;939,4;21,5;20,6;95,0;0,0;0,0
2019-02-07;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-08;0;12,0;938,3;21,6;20,8;95,0;0,0;0,0
2019-02-08;1200;0,0;939,2;23,3;20,7;85,0;0,0;0,0
2019-02-08;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-09;0;7,2;940,2;21,7;19,9;91,0;0,0;0,0
2019-02-09;1200;10,6;940,6;22,5;20,9;92,0;0,0;0,0
2019-02-09;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-10;0;0,0;939,0;24,0;21,3;86,0;0,0;0,0
2019-02-10;1200;0,0;941,6;26,7;0,0;62,0;0,0;0,0
2019-02-10;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-11;0;0,0;939,8;25,2;0,0;76,0;0,0;0,0
2019-02-11;1200;0,0;942,8;24,8;21,3;81,0;0,0;0,0
2019-02-11;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-12;0;0,0;940,5;25,4;22,1;82,0;0,0;0,0
2019-02-12;1200;0,0;942,3;25,0;19,6;72,0;0,0;0,0
2019-02-12;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-13;0;0,0;939,1;24,4;20,3;79,0;0,0;0,0
2019-02-13;1200;0,0;939,6;25,6;21,5;77,0;0,0;0,0
2019-02-13;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-14;0;6,9;940,1;22,6;21,1;90,0;0,0;0,0
2019-02-14;1200;0,0;941,7;22,7;19,8;84,0;0,0;0,0
2019-02-14;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-15;0;0,0;940,9;22,9;20,1;85,0;0,0;0,0
2019-02-15;1200;0,0;940,2;23,8;20,1;80,0;0,0;0,0
2019-02-15;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-16;0;8,4;936,9;22,2;21,2;93,0;0,0;0,0
2019-02-16;1200;0,0;937,8;22,6;20,9;89,0;0,0;0,0
