DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-02-17;0;4,6;911,4;21,0;19,8;93;36,0;0,5
2019-02-17;1200;11,8;911,7;21,4;19,1;87;36,0;1,1
2019-02-17;1800;5,2;909,9;25,2;20,0;71;36,0;1,3
2019-02-18;0;32,6;913,4;20,5;19,4;92;0,0;0,0
2019-02-18;1200;1,6;913,8;21,9;19,3;84;36,0;0,8
2019-02-18;1800;2,8;910,8;26,7;19,3;64;36,0;1,6
2019-02-19;0;9,0;912,7;21,7;20,9;95;32,0;0,8
2019-02-19;1200;3,3;913,8;22,6;20,3;85;36,0;0,7
2019-02-19;1800;0,0;910,3;27,5;19,1;59;36,0;1,1
2019-02-20;0;0,0;911,5;24,4;20,3;78;36,0;0,3
2019-02-20;1200;0,0;912,4;26,5;21,0;71;5,0;1,3
2019-02-20;1800;0,0;908,4;31,1;18,1;45;36,0;1,6
2019-02-21;0;0,0;908,8;25,1;21,7;81;0,0;0,0
2019-02-21;1200;9,0;915,6;21,5;20,4;92;36,0;0,8
2019-02-21;1800;3,2;915,0;23,9;18,5;71;0,0;0,0
2019-02-22;0;0,0;913,6;22,7;18,5;76;36,0;1,6
2019-02-22;1200;0,0;915,9;24,1;18,9;74;5,0;1,1
2019-02-22;1800;0,0;912,7;31,0;17,0;42;5,0;0,5
2019-02-23;0;0,0;913,6;26,8;17,6;56;9,0;2,1
2019-02-23;1200;0,0;914,3;26,7;20,1;67;9,0;1,6
2019-02-23;1800;0,0;912,0;32,3;14,4;34;5,0;0,9
2019-02-24;0;0,0;912,0;27,7;17,0;48;9,0;1,3
2019-02-24;1200;0,0;911,1;27,7;18,7;58;5,0;0,8
2019-02-24;1800;0,0;910,0;32,7;14,8;32;5,0;1,6
2019-02-25;0;0,0;909,9;27,7;16,0;48;0,0;0,0
2019-02-25;1200;0,0;911,0;28,9;19,2;55;5,0;1,3
2019-02-25;1800;0,0;908,2;33,0;15,0;33;36,0;1,8
2019-02-26;0;0,0;909,3;26,9;16,5;51;9,0;0,5
