DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-01-23;1800;0,0;941,2;31,4;15,8;39,0;14,0;1,0
2019-01-24;0;0,0;941,8;25,6;17,3;58,0;9,0;1,5
2019-01-24;1200;0,0;944,3;25,4;18,3;64,0;14,0;0,5
2019-01-24;1800;0,0;940,4;32,0;14,6;34,0;9,0;1,0
2019-01-25;0;0,0;941,5;25,6;19,0;65,0;9,0;1,0
2019-01-25;1200;0,0;943,7;26,0;17,1;59,0;14,0;1,5
2019-01-25;1800;0,0;940,4;31,2;18,5;47,0;9,0;1,0
2019-01-26;0;0,0;941,2;25,8;17,4;59,0;0,0;0,0
2019-01-26;1200;0,0;944,4;27,4;19,5;60,0;14,0;1,0
2019-01-26;1800;0,0;941,1;31,6;15,1;38,0;9,0;1,0
2019-01-27;0;0,0;943,0;25,6;18,5;64,0;14,0;1,5
2019-01-27;1200;0,0;945,2;25,8;17,4;59,0;9,0;2,1
2019-01-27;1800;0,0;943,2;31,4;16,6;41,0;9,0;1,0
2019-01-28;0;0,0;944,4;25,2;18,4;67,0;9,0;2,1
2019-01-28;1200;0,3;945,3;23,6;20,5;82,0;14,0;1,5
2019-01-28;1800;0,0;943,0;31,4;14,5;36,0;9,0;3,6
2019-01-29;0;0,0;945,0;25,8;18,5;63,0;9,0;2,1
2019-01-29;1200;0,0;944,5;26,4;18,0;58,0;9,0;2,6
2019-01-29;1800;0,0;942,2;29,0;17,8;50,0;9,0;3,6
2019-01-30;0;0,0;943,8;23,6;19,5;77,0;0,0;0,0
2019-01-30;1200;0,0;944,3;25,0;17,7;64,0;9,0;1,5
2019-01-30;1800;0,0;941,2;31,0;14,2;36,0;9,0;1,5
2019-01-31;0;0,0;942,1;26,0;16,5;56,0;14,0;1,0
2019-01-31;1200;0,0;943,4;25,4;17,8;62,0;5,0;2,1
2019-01-31;1800;0,0;940,4;31,6;17,1;42,0;0,0;0,0
2019-02-01;0;0,0;942,0;25,6;16,4;56,0;0,0;0,0
2019-02-01;1200;0,0;930,7;25,6;17,5;60,0;5,0;2,1
2019-02-01;1800;0,0;940,6;31,8;13,3;32,0;14,0;0,5
2019-02-02;0;0,0;942,0;25,8;17,4;59,0;14,0;1,0
2019-02-02;1200;0,0;944,5;25,4;17,1;59,0;9,0;1,0
2019-02-02;1800;0,0;940,4;32,0;17,1;40,0;0,0;0,0
2019-02-03;0;0,0;940,9;25,6;16,7;57,0;0,0;0,0
2019-02-03;1200;0,0;942,3;26,0;18,7;64,0;9,0;1,0
2019-02-03;1800;0,0;938,1;33,0;15,5;35,0;0,0;0,0
2019-02-04;0;0,0;939,2;26,8;16,7;53,0;0,0;0,0
2019-02-04;1200;0,0;941,2;26,6;20,2;68,0;9,0;0,5
2019-02-04;1800;0,0;937,2;34,8;15,2;31,0;8,0;0,5
2019-02-05;0;0,0;939,0;28,8;16,4;77,0;8,0;1,0
2019-02-05;1200;0,0;941,5;27,6;19,4;61,0;18,0;1,0
2019-02-05;1800;0,0;937,9;33,0;16,8;38,0;18,0;1,0
2019-02-06;0;0,0;939,6;27,8;16,7;50,0;18,0;1,5
2019-02-06;1200;0,0;941,9;27,0;18,3;59,0;0,0;0,0
2019-02-06;1800;0,0;938,1;30,8;17,5;45,0;0,0;0,0
2019-02-07;0;0,0;939,7;27,4;18,9;59,0;9,0;1,0
2019-02-07;1200;0,0;940,9;26,0;18,7;64,0;14,0;1,0
2019-02-07;1800;0,0;936,8;32,4;17,5;42,0;9,0;1,0
2019-02-08;0;0,6;939,8;23,4;20,6;87,0;27,0;1,0
2019-02-08;1200;1,5;940,7;26,6;17,9;59,0;14,0;1,0
2019-02-08;1800;0,0;937,0;32,2;17,8;41,0;14,0;0,5
2019-02-09;0;0,0;939,3;26,8;18,1;58,0;0,0;0,0
2019-02-09;1200;0,0;941,2;27,2;18,2;59,0;9,0;0,5
2019-02-09;1800;0,0;938,4;30,8;18,2;47,0;14,0;1,0
2019-02-10;0;0,0;940,9;25,6;18,3;62,0;0,0;0,0
2019-02-10;1200;0,0;942,5;25,8;18,7;65,0;9,0;1,5
2019-02-10;1800;0,0;938,9;32,6;14,2;32,0;9,0;1,5
2019-02-11;0;0,0;940,5;26,2;18,1;59,0;0,0;0,0
2019-02-11;1200;0,0;944,8;25,8;17,2;58,0;9,0;2,6
2019-02-11;1800;0,0;940,5;33,2;11,1;31,0;36,0;1,5
2019-02-12;0;0,0;941,5;26,0;13,2;46,0;18,0;1,5
2019-02-12;1200;0,0;943,9;25,8;16,6;56,0;36,0;0,5
2019-02-12;1800;0,0;939,0;33,8;12,2;27,0;9,0;0,5
