DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-01-23;1800;0,0;977,1;38,0;13,9;24,0;5,0;1,0
2019-01-24;0;0,0;977,5;29,0;15,9;45,0;5,0;1,0
2019-01-24;1200;0,0;981,2;29,0;18,7;54,0;5,0;1,0
2019-01-24;1800;0,0;976,1;37,2;16,2;30,0;5,0;1,0
2019-01-25;0;0,0;977,4;29,4;17,6;48,0;5,0;1,0
2019-01-25;1200;0,0;980,8;29,6;18,1;50,0;5,0;1,0
2019-01-25;1800;0,0;976,5;35,2;15,3;32,0;5,0;1,0
2019-01-26;0;0,0;977,3;29,8;17,6;48,0;14,0;1,0
2019-01-26;1200;0,0;981,2;28,0;19,3;58,0;0,0;0,0
2019-01-26;1800;0,0;977,0;36,2;11,1;23,0;5,0;1,0
2019-01-27;0;0,0;977,0;29,6;17,4;47,0;14,0;1,0
2019-01-27;1200;0,0;982,0;30,2;18,4;49,0;5,0;1,0
2019-01-27;1800;0,0;978,6;36,2;13,0;25,0;5,0;1,0
2019-01-28;0;0,0;980,0;28,4;19,9;60,0;5,0;1,0
2019-01-28;1200;0,0;982,1;28,8;20,0;58,0;5,0;1,0
2019-01-28;1800;0,0;979,4;31,4;20,0;51,0;5,0;1,0
2019-01-29;0;0,0;981,2;28,4;19,1;58,0;0,0;0,0
2019-01-29;1200;0,0;982,2;28,8;20,6;59,0;0,0;0,0
2019-01-29;1800;0,0;978,3;36,6;16,2;29,0;14,0;1,0
2019-01-30;0;0,0;979,9;28,0;19,2;58,0;0,0;0,0
2019-01-30;1200;0,0;981,2;27,8;18,8;58,0;5,0;1,0
2019-01-30;1800;0,0;978,0;35,8;15,0;28,0;5,0;1,0
2019-01-31;0;0,0;978,1;29,4;15,9;43,0;5,0;1,0
2019-01-31;1200;0,0;980,6;28,4;18,5;55,0;5,0;1,0
2019-01-31;1800;0,0;976,0;37,8;11,7;20,0;5,0;1,0
2019-02-01;0;0,0;979,1;30,4;13,7;37,0;14,0;1,0
2019-02-01;1200;0,0;980,9;28,0;18,4;55,0;5,0;1,0
2019-02-01;1800;0,0;976,0;37,6;12,3;22,0;5,0;1,0
2019-02-02;0;0,0;978,7;30,0;15,7;42,0;14,0;1,0
2019-02-02;1200;0,0;981,5;28,9;17,7;51,0;5,0;1,0
2019-02-02;1800;0,0;975,8;37,2;12,6;24,0;5,0;1,0
2019-02-03;0;0,0;976,9;29,4;14,8;41,0;0,0;0,0
2019-02-03;1200;0,0;979,5;28,6;19,8;60,0;14,0;1,0
2019-02-03;1800;0,0;974,0;39,0;16,0;26,0;23,0;1,0
2019-02-04;0;0,0;974,5;31,2;16,6;42,0;0,0;0,0
2019-02-04;1200;0,0;978,1;30,2;21,0;57,0;0,0;0,0
2019-02-04;1800;0,0;973,1;40,4;15,2;22,0;23,0;1,0
2019-02-05;0;0,0;974,9;31,2;18,5;47,0;5,0;1,0
2019-02-05;1200;0,0;978,7;28,8;22,1;66,0;5,0;1,0
2019-02-05;1800;0,0;973,8;34,0;20,4;46,0;0,0;0,0
2019-02-06;0;0,8;976,4;26,8;21,3;71,0;0,0;0,0
2019-02-06;1200;41,2;979,4;27,2;22,2;75,0;0,0;0,0
2019-02-06;1800;0,0;974,8;33,4;20,5;46,0;23,0;1,0
2019-02-07;0;0,0;976,7;25,8;23,3;85,0;0,0;0,0
2019-02-07;1200;10,8;977,9;24,8;22,9;88,0;0,0;0,0
2019-02-07;1800;0,0;973,2;33,6;21,4;48,0;5,0;1,0
2019-02-08;0;15,8;978,0;23,2;22,7;96,0;0,0;0,0
2019-02-08;1200;3,0;978,0;25,0;22,5;86,0;0,0;0,0
2019-02-08;1800;0,0;973,8;33,4;20,9;47,0;23,0;1,0
2019-02-09;0;0,0;975,7;28,2;22,0;68,0;14,0;1,0
2019-02-09;1200;0,0;978,1;28,8;19,1;55,0;5,0;1,0
2019-02-09;1800;0,0;974,2;35,2;19,9;42,0;0,0;0,0
2019-02-10;0;0,0;978,0;29,1;21,2;64,0;0,0;0,0
2019-02-10;1200;0,0;980,3;26,6;19,5;66,0;5,0;1,0
2019-02-10;1800;0,0;975,8;33,6;18,5;40,0;5,0;1,0
2019-02-11;0;0,0;976,4;28,1;21,1;65,0;0,0;0,0
2019-02-11;1200;0,0;981,7;27,6;18,6;58,0;5,0;1,0
2019-02-11;1800;0,0;977,2;35,8;16,0;30,0;0,0;0,0
2019-02-12;0;0,0;977,2;28,6;18,4;55,0;0,0;0,0
2019-02-12;1200;0,0;981,2;28,0;19,0;57,0;0,0;0,0
2019-02-12;1800;0,0;975,9;36,0;15,7;30,0;23,0;1,0
2019-02-13;0;0,0;976,5;27,4;19,2;59,0;0,0;0,0
2019-02-13;1200;0,0;978,7;26,8;18,6;60,0;0,0;0,0
2019-02-13;1800;0,0;973,3;37,0;17,1;31,0;14,0;1,0
2019-02-14;0;0,0;975,7;30,0;20,5;57,0;0,0;0,0
2019-02-14;1200;0,0;980,2;28,2;20,0;61,0;14,0;1,0
2019-02-14;1800;0,0;975,6;34,8;18,8;39,0;14,0;1,0
2019-02-15;0;0,0;977,8;28,6;19,0;57,0;0,0;0,0
2019-02-15;1200;0,0;979,5;27,2;18,9;65,0;0,0;0,0
2019-02-15;1800;0,0;973,5;34,2;18,9;44,0;23,0;1,0
2019-02-16;0;1,7;975,4;26,4;24,8;90,0;0,0;0,0
2019-02-16;1200;0,0;976,7;29,4;21,7;62,0;5,0;1,0
2019-02-16;1800;0,0;972,7;28,4;21,7;67,0;0,0;0,0
2019-02-17;0;0,0;975,7;25,2;21,9;81,0;0,0;0,0
2019-02-17;1200;17,6;978,9;24,1;22,8;91,0;5,0;1,0
2019-02-17;1800;12,2;975,4;30,4;23,3;66,0;0,0;0,0
2019-02-18;0;2,0;979,2;24,0;23,1;96,0;0,0;0,0
2019-02-18;1200;0,0;981,5;24,5;22,8;92,0;0,0;0,0
2019-02-18;1800;0,0;975,2;32,8;23,2;56,0;0,0;0,0
2019-02-19;0;1,4;979,7;23,6;22,8;93,0;0,0;0,0
2019-02-19;1200;0,0;980,5;24,8;23,2;90,0;0,0;0,0
2019-02-19;1800;0,0;975,2;34,7;22,8;50,0;23,0;1,0
2019-02-20;0;0,0;975,4;27,8;24,2;82,0;0,0;0,0
2019-02-20;1200;0,0;978,5;29,5;24,5;73,0;0,0;0,0
2019-02-20;1800;0,0;973,8;34,7;22,6;50,0;5,0;1,0
2019-02-21;0;0,0;973,1;0,0;24,6;89,0;0,0;0,0
2019-02-21;1200;0,0;979,3;29,9;22,9;66,0;0,0;0,0
2019-02-21;1800;0,0;975,8;36,4;21,4;41,0;14,0;1,0
2019-02-22;0;0,0;978,1;28,2;22,7;71,0;0,0;0,0
2019-02-22;1200;0,0;981,6;27,4;21,0;66,0;0,0;0,0
2019-02-22;1800;0,0;976,7;36,2;20,8;42,0;5,0;1,0
2019-02-23;0;0,0;978,4;29,2;22,4;62,0;0,0;0,0
2019-02-23;1200;0,0;980,2;30,0;22,2;64,0;0,0;0,0
2019-02-23;1800;0,0;974,5;36,0;20,3;40,0;23,0;1,0
2019-02-24;0;0,0;976,0;27,2;22,6;76,0;0,0;0,0
2019-02-24;1200;0,0;978,3;29,6;22,8;67,0;0,0;0,0
2019-02-24;1800;0,0;973,4;37,6;19,5;35,0;0,0;0,0
2019-02-25;0;0,0;974,4;30,4;21,5;59,0;0,0;0,0
2019-02-25;1200;0,0;977,0;30,0;22,4;65,0;0,0;0,0
2019-02-25;1800;6,4;973,1;27,2;23,7;80,0;0,0;0,0
2019-02-26;0;0,0;974,2;26,2;23,1;81,0;0,0;0,0
2019-02-26;1200;0,0;977,7;28,8;23,2;71,0;0,0;0,0
2019-02-26;1800;0,0;972,0;37,0;19,9;37,0;0,0;0,0
2019-02-27;0;0,0;976,6;29,3;21,1;62,0;23,0;1,0
2019-02-27;1200;6,6;979,5;25,6;22,1;79,0;0,0;0,0
2019-02-27;1800;0,0;975,2;33,0;21,5;51,0;5,0;1,0
2019-02-28;0;0,0;977,2;26,4;20,3;69,0;0,0;0,0
2019-02-28;1200;0,0;979,9;28,2;21,5;66,0;0,0;0,0
2019-02-28;1800;0,0;973,8;36,8;21,8;41,0;23,0;1,0
2019-03-01;0;0,0;979,2;23,4;20,9;86,0;0,0;0,0
2019-03-01;1200;0,0;981,4;24,3;21,3;84,0;0,0;0,0
2019-03-01;1800;0,0;976,4;32,8;21,6;52,0;0,0;0,0
2019-03-02;0;0,0;978,6;26,0;23,5;86,0;0,0;0,0
2019-03-02;1200;0,0;981,5;26,8;21,3;71,0;5,0;1,0
2019-03-02;1800;0,0;977,2;31,4;20,4;52,0;23,0;1,0
2019-03-03;0;0,0;978,4;26,0;20,8;73,0;0,0;0,0
2019-03-03;1200;0,0;980,3;27,6;20,9;66,0;0,0;0,0
2019-03-03;1800;0,0;975,5;36,0;16,7;32,0;5,0;1,0
2019-03-04;0;0,0;977,1;29,8;17,3;48,0;23,0;1,0
2019-03-04;1200;0,0;981,2;28,9;20,0;58,0;5,0;1,0
2019-03-04;1800;0,0;976,8;36,4;16,5;29,0;0,0;0,0
2019-03-05;0;0,0;979,8;28,5;19,3;59,0;14,0;1,0
2019-03-05;1200;0,0;982,5;26,7;21,1;72,0;5,0;1,0
2019-03-05;1800;0,0;977,6;33,6;20,7;46,0;23,0;1,0
2019-03-06;0;8,2;980,5;24,2;22,8;91,0;0,0;0,0
2019-03-06;1200;0,0;982,9;29,0;22,0;66,0;0,0;0,0
2019-03-06;1800;0,0;978,8;33,1;19,7;45,0;5,0;1,0
2019-03-07;0;0,0;980,3;27,8;20,6;65,0;0,0;0,0
2019-03-07;1200;0,0;983,0;29,3;20,3;60,0;5,0;1,0
2019-03-07;1800;0,0;978,2;34,6;19,8;41,0;0,0;0,0
2019-03-08;0;0,0;979,7;29,2;21,0;63,0;0,0;0,0
2019-03-08;1200;0,0;981,0;29,8;21,2;60,0;5,0;1,0
2019-03-08;1800;0,0;976,2;36,8;18,4;33,0;0,0;0,0
2019-03-09;0;0,0;977,5;29,4;18,5;51,0;0,0;0,0
2019-03-09;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-09;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-10;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-10;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-10;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-11;1200;0,0;979,4;29,8;16,6;45,0;0,0;0,0
2019-03-11;1800;0,0;974,8;37,7;17,7;30,0;0,0;0,0
2019-03-12;0;0,0;976,8;30,1;16,8;43,0;14,0;1,0
2019-03-12;1200;0,0;980,2;29,0;19,6;57,0;5,0;1,0
2019-03-12;1800;0,0;975,0;38,0;18,9;33,0;23,0;1,0
2019-03-13;0;0,0;977,0;29,4;19,1;52,0;0,0;0,0
2019-03-13;1200;0,0;980,3;29,4;18,5;51,0;5,0;1,0
2019-03-13;1800;0,0;974,6;38,0;16,9;29,0;0,0;0,0
2019-03-14;0;0,0;975,7;30,6;18,7;50,0;0,0;0,0
2019-03-14;1200;0,0;979,9;30,8;20,1;54,0;0,0;0,0
2019-03-14;1800;0,0;975,5;39,4;18,1;29,0;0,0;0,0
2019-03-15;0;0,0;976,5;29,0;21,0;62,0;0,0;0,0
2019-03-15;1200;0,9;978,7;29,2;22,7;68,0;0,0;0,0
2019-03-15;1800;0,0;973,1;38,8;19,6;31,0;0,0;0,0
2019-03-16;0;0,0;976,8;29,4;21,4;61,0;0,0;0,0
2019-03-16;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-16;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-17;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-17;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-18;1200;0,0;978,4;30,8;20,4;55,0;5,0;1,0
2019-03-18;1800;0,0;972,1;39,6;18,8;30,0;23,0;1,0
2019-03-19;0;0,0;973,2;32,4;20,0;49,0;0,0;0,0
2019-03-19;1200;0,0;975,9;29,8;22,5;65,0;0,0;0,0
2019-03-19;1800;0,0;970,2;39,6;19,8;32,0;14,0;1,0
2019-03-20;0;0,0;971,8;31,8;20,4;50,0;0,0;0,0
2019-03-20;1200;28,4;976,4;24,0;23,3;97,0;0,0;0,0
2019-03-20;1800;0,0;971,3;32,4;23,3;60,0;0,0;0,0
2019-03-21;0;0,0;973,1;26,6;24,6;89,0;0,0;0,0
2019-03-21;1200;0,0;975,8;25,8;24,0;89,0;0,0;0,0
2019-03-21;1800;0,0;973,2;28,7;23,3;71,0;0,0;0,0
2019-03-22;0;0,0;975,9;25,6;22,9;84,0;0,0;0,0
2019-03-22;1200;0,0;978,6;25,8;21,5;76,0;0,0;0,0
2019-03-22;1800;0,0;975,1;28,6;21,6;68,0;0,0;0,0
2019-03-23;0;0,0;978,5;26,0;21,0;74,0;0,0;0,0
2019-03-23;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-23;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-24;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-24;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-24;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-25;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-03-25;1200;0,0;979,2;26,1;20,8;73,0;0,0;0,0
2019-03-25;1800;0,0;974,7;34,0;17,7;38,0;0,0;0,0
2019-03-26;0;0,0;977,5;28,2;20,7;63,0;0,0;0,0
2019-03-26;1200;0,0;980,3;25,8;22,1;79,0;0,0;0,0
2019-03-26;1800;0,0;975,4;32,2;21,1;52,0;0,0;0,0
2019-03-27;0;0,0;979,1;26,4;21,4;73,0;5,0;1,0
