DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-01-01;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-01;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-01;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-02;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-02;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-02;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-03;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-03;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-03;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-04;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-04;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-04;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-05;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-05;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-05;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-06;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-06;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-06;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-07;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-07;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-07;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-08;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-08;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-08;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-09;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-09;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-09;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-10;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-10;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-10;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-11;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-11;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-12;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-12;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-12;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-13;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-13;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-13;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-14;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-14;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-14;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-15;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-15;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-15;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-16;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-16;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-16;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-17;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-17;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-17;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-18;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-18;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-18;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-19;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-19;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-19;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-20;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-20;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-20;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-21;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-21;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-21;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-22;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-22;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-22;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-23;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-23;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-23;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-24;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-24;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-24;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-25;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-25;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-25;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-26;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-26;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-26;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-27;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-27;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-27;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-28;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-28;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-28;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-29;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-29;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-29;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-30;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-30;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-30;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-31;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-31;1200;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-01-31;1800;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-01;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2019-02-01;1200;0,0;0,0;28,4;15,7;45,0;9,0;3,0
2019-02-01;1800;0,0;0,0;34,2;13,1;28,0;9,0;2,0
