DATA MEDICAO;HORA MEDICAO;PRECIPITACAO TOTAL, HORARIO(MM);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(MB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(CODIGO);VENTO, VELOCIDADE HORARIA(M/S)
2019-01-23;1800;0,0;958,7;36,0;14,6;27,0;14,0;1,8
2019-01-24;0;0,0;957,4;25,7;17,2;57,0;0,0;0,0
2019-01-24;1200;0,0;960,8;29,4;18,5;50,0;9,0;4,1
2019-01-24;1800;0,0;957,7;36,4;16,0;28,0;9,0;2,6
2019-01-25;0;0,0;957,3;26,7;18,1;59,0;5,0;0,5
2019-01-25;1200;0,0;960,8;29,1;18,9;54,0;9,0;3,6
2019-01-25;1800;0,0;956,6;35,1;17,0;33,0;9,0;3,3
2019-01-26;0;0,0;957,4;28,2;18,6;55,0;36,0;0,8
2019-01-26;1200;0,0;961,1;29,5;18,7;51,0;9,0;4,6
2019-01-26;1800;0,0;956,4;34,3;16,3;32,0;5,0;3,0
2019-01-27;0;36,2;961,1;22,0;21,0;95,0;14,0;1,6
2019-01-27;1200;0,0;962,0;26,0;21,0;73,0;9,0;3,3
2019-01-27;1800;0,0;958,4;33,8;13,3;28,0;9,0;3,6
2019-01-28;0;0,0;959,7;24,7;21,1;79,0;36,0;1,1
2019-01-28;1200;0,0;962,7;28,6;18,4;54,0;9,0;4,6
2019-01-28;1800;0,0;958,1;34,7;17,5;35,0;5,0;5,0
2019-01-29;0;0,0;960,7;26,8;18,9;60,0;36,0;1,1
2019-01-29;1200;0,0;962,9;28,0;19,5;59,0;9,0;3,3
2019-01-29;1800;0,0;962,3;34,4;16,7;33,0;9,0;1,1
2019-01-30;0;0,0;959,0;26,3;20,7;69,0;9,0;0,7
2019-01-30;1200;0,0;961,8;28,1;18,3;53,0;5,0;5,1
2019-01-30;1800;0,0;957,7;34,8;15,7;31,0;9,0;2,6
2019-01-31;0;0,0;958,7;24,6;18,8;69,0;18,0;0,8
2019-01-31;1200;0,0;961,3;28,3;18,2;54,0;9,0;3,3
2019-01-31;1800;0,0;956,7;35,9;12,9;24,0;9,0;3,0
2019-02-01;0;0,0;957,3;24,4;16,4;60,0;0,0;0,0
2019-02-01;1200;0,0;960,6;29,7;17,9;49,0;5,0;3,5
2019-02-01;1800;0,0;956,2;36,5;12,7;23,0;14,0;2,5
2019-02-02;0;0,0;957,4;27,2;19,0;61,0;9,0;0,7
2019-02-02;1200;0,0;961,1;29,6;19,3;53,0;9,0;3,3
2019-02-02;1800;0,0;956,0;37,3;16,9;30,0;14,0;1,8
2019-02-03;0;0,0;956,8;27,1;17,9;57,0;0,0;0,0
2019-02-03;1200;0,0;959,7;30,2;16,9;44,0;5,0;3,0
2019-02-03;1800;0,0;954,8;37,6;17,1;29,0;9,0;0,7
2019-02-04;0;0,0;955,2;28,5;18,7;55,0;0,0;0,0
2019-02-04;1200;0,0;957,8;29,9;19,1;52,0;36,0;0,8
2019-02-04;1800;0,0;954,2;34,6;19,8;41,0;27,0;3,0
2019-02-05;0;0,0;956,3;27,3;20,7;67,0;27,0;1,0
2019-02-05;1200;0,0;959,8;26,9;20,8;68,0;14,0;2,0
2019-02-05;1800;1,0;956,7;25,9;24,0;89,0;0,0;0,0
2019-02-06;0;0,0;958,2;23,4;20,7;85,0;9,0;1,5
2019-02-06;1200;0,0;959,7;27,4;20,7;65,0;5,0;3,8
2019-02-06;1800;0,0;954,4;33,5;19,3;42,0;9,0;2,3
2019-02-07;0;47,2;958,5;22,8;22,5;97,0;5,0;1,5
2019-02-07;1200;2,9;958,9;24,7;22,7;88,0;5,0;1,6
2019-02-07;1800;0,5;954,9;28,1;23,3;75,0;36,0;1,8
2019-02-08;0;0,2;957,5;24,8;24,1;95,0;9,0;0,8
2019-02-08;1200;0,0;958,1;27,9;22,0;71,0;5,0;2,1
2019-02-08;1800;0,0;954,4;29,6;22,6;64,0;27,0;2,1
2019-02-09;0;0,1;957,5;24,4;23,6;95,0;36,0;1,0
2019-02-09;1200;0,0;959,0;27,5;22,1;72,0;36,0;2,3
2019-02-09;1800;0,0;954,7;33,1;21,0;48,0;36,0;3,3
2019-02-10;0;0,0;957,0;27,6;24,4;82,0;0,0;0,0
2019-02-10;1200;8,7;959,5;25,1;22,9;86,0;18,0;2,0
2019-02-10;1800;0,0;955,7;31,9;21,8;54,0;9,0;3,5
2019-02-11;0;0,0;959,4;23,4;22,0;93,0;18,0;2,5
2019-02-11;1200;0,0;961,5;26,4;21,6;74,0;9,0;2,3
2019-02-11;1800;0,0;957,7;33,1;18,5;41,0;36,0;1,0
2019-02-12;0;0,0;957,9;24,4;19,9;77,0;27,0;1,0
2019-02-12;1200;0,0;961,2;27,4;18,4;57,0;9,0;3,1
